"url","searchString","ranking","searchPageUrl","searchPageLoadedUrl","isAdvertisement","name","description","price","categoryName","address","neighborhood","street","street_name__001","street_name__002","city","postalCode","state","countryCode","website","phone","phoneUnformatted","claimThisBusiness","location__lat","location__lng","locatedIn","plusCode","menu","totalScore","permanentlyClosed","placeId","cid","reviewsCount","imagesCount","reserveTableUrl","googleFoodUrl","hotelStars","hotelDescription","depth","originalStartUrl","referrerUrl","domain","emails__001","emails__002","emails__003","emails__004","phonesUncertain__001","twitters__-","instagrams__-","phonesUncertain__002","facebooks__-","youtubes__001","youtubes__002","emails","phones","phonesUncertain","linkedIns","twitters","instagrams","facebooks","youtubes","tiktoks","pinterests","discords","reviews__name","reviews__text","reviews__textTranslated","reviews__publishAt","reviews__publishedAtDate","reviews__likesCount","reviews__reviewId","reviews__reviewUrl","reviews__reviewerId","reviews__reviewerUrl","reviews__reviewerPhotoUrl","reviews__reviewerNumberOfReviews","reviews__isLocalGuide","reviews__reviewOrigin","reviews__stars","reviews__rating","reviews__responseFromOwnerDate","reviews__responseFromOwnerText","reviews__reviewImageUrls__001","reviews__reviewImageUrls__002","reviews__reviewImageUrls__003","reviews__reviewImageUrls__004","reviews__reviewImageUrls__005","reviews__reviewImageUrls__006","reviews__reviewImageUrls__007","reviews__reviewContext__Visited on","reviews__reviewContext__Wait time","additional_data__similarHotelsNearby","additional_data__mapped_category__Historical Sites & Landmarks__-","additional_data__mapped_category__historical sites & landmarks__-","additional_data__peopleAlsoSearch__category","additional_data__peopleAlsoSearch__title","additional_data__peopleAlsoSearch__reviewsCount","additional_data__peopleAlsoSearch__totalScore","additional_data__additionalInfo__Accessibility__Wheelchair-accessible entrance","additional_data__additionalInfo__Amenities__Toilets","additional_data__additionalInfo__Service options__Onsite services","additional_data__additionalInfo__Highlights__3D movies","additional_data__placesTags__title","additional_data__placesTags__count","additional_data__additionalInfo__Accessibility__Wheelchair accessible parking lot","additional_data__additionalInfo__Offerings__Food","additional_data__additionalInfo__Children__Good for kids","additional_data__additionalInfo__Accessibility__Wheelchair accessible entrance","additional_data__additionalInfo__Offerings__Arcade games","additional_data__additionalInfo__Amenities__Restroom","additional_data__additionalInfo__Amenities__Restaurant","additional_data__additionalInfo__Crowd__Family-friendly","additional_data__additionalInfo__Payments__Credit cards","additional_data__additionalInfo__Payments__NFC mobile payments","additional_data__additionalInfo__Payments__Debit cards","additional_data__updatesFromCustomers","additional_data__imageUrls__001","additional_data__imageUrls__002","additional_data__imageUrls__003","additional_data__subTitle","additional_data__additionalInfo__Accessibility__Wheelchair-accessible car park","additional_data__mapped_category__Business Services__-","additional_data__mapped_category__Events & Festivals__-","additional_data__mapped_category__Shopping__-","additional_data__mapped_category__Indoor Recreation__-","additional_data__popularTimesLiveText","additional_data__openingHours__day","additional_data__openingHours__hours","additional_data__popularTimesHistogram__|","additional_data__popularTimesHistogram__|__hour","additional_data__popularTimesHistogram__|__occupancyPercent","additional_data__reviewsTags__title","additional_data__reviewsTags__count","additional_data__additionalInfo__Accessibility__Wheelchair-accessible toilet","additional_data__additionalInfo__Accessibility__Wheelchair-accessible seating","additional_data__additionalInfo__Service options__On-site services","additional_data__additionalInfo__Accessibility__Wheelchair accessible seating","additional_data__additionalInfo__Accessibility__Wheelchair accessible restroom","additional_data__updatesFromCustomers__postDate","additional_data__updatesFromCustomers__postedBy__name","additional_data__updatesFromCustomers__postedBy__url","additional_data__updatesFromCustomers__postedBy__title","additional_data__updatesFromCustomers__postedBy__totalReviews","additional_data__popularTimesLivePercent","additional_data__popularTimesHistogram__Su__hour","additional_data__popularTimesHistogram__Su__occupancyPercent","additional_data__popularTimesHistogram__Fr__hour","additional_data__popularTimesHistogram__Fr__occupancyPercent","additional_data__popularTimesHistogram__Sa__hour","additional_data__popularTimesHistogram__Sa__occupancyPercent","additional_data__popularTimesHistogram","additional_data__categories__001","additional_data__categories__002","additional_data__categories__003","additional_data__questionsAndAnswers__question","additional_data__questionsAndAnswers__answers__answer","additional_data__questionsAndAnswers__askDate","additional_data__reviewsDistribution","additional_data__mapped_category__Performing Arts & Theater__-","additional_data__reviewsDistribution__oneStar","additional_data__reviewsDistribution__twoStar","additional_data__reviewsDistribution__threeStar","additional_data__reviewsDistribution__fourStar","additional_data__reviewsDistribution__fiveStar","additional_data__mapped_category__Health & Medical__-","additional_data__mapped_category__Real Estate & Property__-","additional_data__mapped_category__Cinemas & Theaters__-","matched_categories","unmatched_categories","google_sub_categories"
"https://www.google.com/maps/search/?api=1&query=Dr%20Miriam%20Makeba%20Concert%20Hall%2C%20Unisa&query_place_id=ChIJiw9V765jlR4Rm-Re3beMLkY","Cinemas & Theaters","23","https://www.google.com/maps/search/Cinemas%20&%20Theaters/@-25.76141523235664,28.20511366637584,16z?hl=en","null","0","Dr Miriam Makeba Concert Hall, Unisa","null","null","Performing arts theater","Unnamed Road, Groenkloof 358-Jr, Pretoria, 0027, South Africa","Groenkloof 358-Jr","Unnamed Road","Atteridgeville","Pretoria","Pretoria","0027","null","ZA","null","null","null","1","-25.7664388","28.1986941","null","65MX+CF Pretoria, South Africa","null","4.3","0","ChIJiw9V765jlR4Rm-Re3beMLkY","5057134152904533147","58","3","null","null","null","null","null","null","null","null","","","","","","","","","","","","null","null","null","null","null","null","null","null","null","null","null","Isaac Rakolota","Wonderful","null","6 months ago","2024-04-01T07:53:24.617Z","0","ChZDSUhNMG9nS0VJQ0FnSUNEMDhEVmVnEAE","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNEMDhEVmVnEAE!2m1!1s0x0:0x462e8cb7dd5ee49b!3m1!1s2@1:CIHM0ogKEICAgICD08DVeg%7CCgwI9M-psAYQ-MrQpgI%7C?hl=en","106806293987528017976","https://www.google.com/maps/contrib/106806293987528017976?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjWgL_ZsTUyKXQKql6nEiIBDCs8F4ZEh3yi05Hl-b5xO9qlpwsx_=s120-c-rp-mo-ba4-br100","84","True","Google","2","null","null","null","","","","","","","","","","null","","","People also search for","ZK Matthews Great Hall (UNISA)","2936","4.5","","","","","","","","","","True","","","False","","","","","null","https://lh5.googleusercontent.com/p/AF1QipM-czPeI0UneWDt6Qb1g0zzK2L7Hd5-pJd1R3L_=w1920-h1080-k-no","https://lh5.googleusercontent.com/p/AF1QipOWgpYy7Xdo1wV_QuG9h6qG4s4zJNLEQ-stQX2k=w1920-h1080-k-no","https://lh5.googleusercontent.com/p/AF1QipOf38-cIXp8B-0C2Jw_Z0cGgZg4kz0iUGNJUWW7=w1920-h1080-k-no","null","","","","","","null","","","","","","","","","","","","","","","","","","null","","","","","","","null","Performing arts theater","","","","","","","Performing arts theater","0","4","4","22","28","","","","['performing arts theater']","null","['Performing Arts & Theater']"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Fabrizio Antonioli","Good acoustics and not painfully loud (like other theatres like Kino ones) which is a great thing for me","null","6 months ago","2024-03-16T12:52:35.930Z","0","ChdDSUhNMG9nS0VJQ0FnSUQ5dG9DTXRBRRAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQ5dG9DTXRBRRAB!2m1!1s0x0:0x462e8cb7dd5ee49b!3m1!1s2@1:CIHM0ogKEICAgID9toCMtAE%7CCgwIk6zWrwYQ4MreuwM%7C?hl=en","111542678987643150941","https://www.google.com/maps/contrib/111542678987643150941?hl=en","https://lh3.googleusercontent.com/a/ACg8ocJjGUglVndjvGHoMtOGo0F_ItK28_RHSDY4EDXL_oUyUZBpgQ=s120-c-rp-mo-ba4-br100","81","True","Google","4","null","null","null","","","","","","","","","","","","","People also search for","Musaion Theater","338","4.6","","","","","","","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Stefan van Zyl","null","null","a year ago","2023-08-31T12:29:00.163Z","0","ChZDSUhNMG9nS0VJQ0FnSURwajhLUGRREAE","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURwajhLUGRREAE!2m1!1s0x0:0x462e8cb7dd5ee49b!3m1!1s2@1:CIHM0ogKEICAgIDpj8KPdQ%7CCgsIjI_CpwYQ8Of9TQ%7C?hl=en","111698051120098765404","https://www.google.com/maps/contrib/111698051120098765404?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjWHAhOACYWGGj4qD3_nil7NQBmqhlDK-HIooj7SlndSJj0pt7a3vA=s120-c-rp-mo-ba6-br100","63","True","Google","5","null","null","null","","","","","","","","","","","","","People also search for","University of Pretoria Aula","292","4.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Eenga Kahumba","null","null","a year ago","2023-08-15T06:02:09.066Z","0","ChRDSUhNMG9nS0VJQ0FnSURweVB3WBAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChRDSUhNMG9nS0VJQ0FnSURweVB3WBAB!2m1!1s0x0:0x462e8cb7dd5ee49b!3m1!1s2@1:CIHM0ogKEICAgIDpyPwX%7CCgsI4anspgYQwJnWHw%7C?hl=en","114320282800088122395","https://www.google.com/maps/contrib/114320282800088122395?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjWckXxBJXalMmgTnzFGtNkXRbF6BvG900Myj6r83jL1QJdUPG56=s120-c-rp-mo-ba3-br100","11","True","Google","5","null","null","null","","","","","","","","","","","","","People also search for","UP Groenkloof Campus Auditorium","224","4.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Ongezwa Mkonde","null","null","a year ago","2023-07-27T13:41:45.934Z","0","ChZDSUhNMG9nS0VJQ0FnSUNwaU5hb0t3EAE","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNwaU5hb0t3EAE!2m1!1s0x0:0x462e8cb7dd5ee49b!3m1!1s2@1:CIHM0ogKEICAgICpiNaoKw%7CCgwImeiJpgYQ0KzIvQM%7C?hl=en","117853432361615710243","https://www.google.com/maps/contrib/117853432361615710243?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjWe3K8jmRNwd0X8nJco3ub_zVi9CajGK7Npldj5WSNtOVUJmVF4QA=s120-c-rp-mo-ba3-br100","13","True","Google","5","null","null","null","","","","","","","","","","","","","People also search for","Senate Hall","2","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"https://www.google.com/maps/search/?api=1&query=Sterland%20Mall&query_place_id=ChIJpXNWxR1ilR4Rse8ErU5qJXc","Cinemas & Theaters","16","https://www.google.com/maps/search/Cinemas%20&%20Theaters/@-25.76141523235664,28.187910099999996,16z?hl=en","null","0","Sterland Mall","Basic shopping mall offering a movie theater, supermarket, gym & some restaurants.","null","Shopping mall","Corner of Steve Biko and Pretorius Streets Sunnyside, Arcadia, Pretoria, 0007, South Africa","Arcadia","Corner of Steve Biko and Pretorius Streets Sunnyside","Pretoria","","Pretoria","0007","null","ZA","https://sterland.co.za/","+27 12 346 3453","27123463453","0","-25.7470422","28.2036873","null","7633+5F Pretoria, South Africa","null","4.1","0","ChIJpXNWxR1ilR4Rse8ErU5qJXc","8585385150794493873","4903","1775","null","null","null","null","0","https://sterland.co.za/","null","sterland.co.za","info@sterland.co.za","rhandzu@atterbury.co.za","cresh@kitchen-sink.co.za","danie@atterbury.co.za","012 471 1600","","","074 368 5235","https://www.facebook.com/sterlandpta/","","","","","","","","","","","","","","Phillip Mokwena","null","null","6 days ago","2024-09-25T10:30:50.454Z","0","ChZDSUhNMG9nS0VJQ0FnSUNuaHZEaWZ3EAE","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNuaHZEaWZ3EAE!2m1!1s0x0:0x77256a4ead04efb1!3m1!1s2@1:CIHM0ogKEICAgICnhvDifw%7CCgwI2szPtwYQ6PnA2AE%7C?hl=en","106915535295149504750","https://www.google.com/maps/contrib/106915535295149504750?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjXBGA56TGqI0TlcLTl66CXfl3Z5reTLef4xwpvFpEiU0UwgZG7Y=s120-c-rp-mo-br100","0","False","Google","5","null","null","null","","","","","","","","","","null","","","People also search for","Ster-Kinekor Sterland Arcadia","776","4.2","","","True","","Food & Drink","2","","","","True","True","True","","","","","","","https://lh5.googleusercontent.com/p/AF1QipNKPmEH2EK0d9OrN_IywY2zbHCC_QweWbDb9Joy=w1920-h1080-k-no","https://lh5.googleusercontent.com/p/AF1QipNS5QYD-iFM65RhEjCsHT10zrfp7XRVIGqDLtcx=w1920-h1080-k-no","https://lh5.googleusercontent.com/p/AF1QipNgtA7u7nAEL6d6ubaHHZKz0zTpci9stlyyL5VW=w1920-h1080-k-no","null","","","","Shopping mall","Amusement center","Less busy than usual","Monday","9 AM to 7 PM","Su","6","0","movies","466","","","","","","2 years ago","","","","null","0.0","","","","","","","","Shopping mall","Amusement center","","Is there under ground parkinh","Well it's basically ground floor parking, but yeah they do have it","6 years ago","","","134","178","882","1388","2321","","","","['shopping mall', 'amusement center']","null","['Shopping', 'Indoor Recreation']"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","desmond des","So awesome","null","a week ago","2024-09-18T15:30:12.932Z","0","ChdDSUhNMG9nS0VJQ0FnSURIdFp6SXNRRRAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURIdFp6SXNRRRAB!2m1!1s0x0:0x77256a4ead04efb1!3m1!1s2@1:CIHM0ogKEICAgIDHtZzIsQE%7CCgwIhOSrtwYQyIjKvAM%7C?hl=en","107475427861268499358","https://www.google.com/maps/contrib/107475427861268499358?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjXsCcVvY5jzthy2YkNTYqhTr5_hK6vGqUYRXMrZGwnCn2K2PSc=s120-c-rp-mo-ba3-br100","83","True","Google","4","null","null","null","","","","","","","","","","","","","People also search for","Suncardia Shopping Centre","2379","3.9","","","","","Other","2","True","","","","","","","","","","","","","","","","","","","","","","Tuesday","9 AM to 7 PM","","7","0","watch","88","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Meagan en Jadé beukes","null","null","2 weeks ago","2024-09-17T11:29:54.242Z","0","ChZDSUhNMG9nS0VJQ0FnSURIaWYzbkV3EAE","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURIaWYzbkV3EAE!2m1!1s0x0:0x77256a4ead04efb1!3m1!1s2@1:CIHM0ogKEICAgIDHif3nEw%7CCgsIstCltwYQ-Inhcw%7C?hl=en","100016716073922644020","https://www.google.com/maps/contrib/100016716073922644020?hl=en","https://lh3.googleusercontent.com/a/ACg8ocIqk5TbeVX6zqTdDWHJXPmg4k9uzq6THxtkjj6DoXWrl1zJeg=s120-c-rp-mo-ba2-br100","10","True","Google","4","null","null","null","","","","","","","","","","","","","People also search for","Start","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Wednesday","9 AM to 7 PM","","8","0","tickets","35","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Jay Son","null","null","3 weeks ago","2024-09-03T14:51:41.130Z","0","ChdDSUhNMG9nS0VJQ0FnSUNIaXAtS2pnRRAB","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNIaXAtS2pnRRAB!2m1!1s0x0:0x77256a4ead04efb1!3m1!1s2@1:CIHM0ogKEICAgICHip-KjgE%7CCgsI_cTctgYQiJOdPg%7C?hl=en","107362216442196348760","https://www.google.com/maps/contrib/107362216442196348760?hl=en","https://lh3.googleusercontent.com/a/ACg8ocJ4dgHPUd_j-kmojgDoxMlT-25Ne-BI5d8tPh1mtRERc7Mskw=s120-c-rp-mo-br100","0","False","Google","5","null","null","null","","","","","","","","","","","","","People also search for","Kennel Shopping Centre","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Thursday","9 AM to 7 PM","","9","35","students","31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Christiaan Johannes Harmse (TEWIE HARMSE)","null","null","4 weeks ago","2024-09-02T22:02:30.355Z","0","ChZDSUhNMG9nS0VJQ0FnSUNIb3VUN1lnEAE","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNIb3VUN1lnEAE!2m1!1s0x0:0x77256a4ead04efb1!3m1!1s2@1:CIHM0ogKEICAgICHouT7Yg%7CCgwI9uvYtgYQ-J3fqQE%7C?hl=en","113626517408753451789","https://www.google.com/maps/contrib/113626517408753451789?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjXTpOcbreoGCZv1SaI8mzyrJUvuW-uXlDGXKL_e5bEV5on6d0g=s120-c-rp-mo-ba2-br100","1","True","Google","5","null","null","null","","","","","","","","","","","","","People also search for","Sunnypark Shopping Centre","12843","4.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Friday","9 AM to 7 PM","","10","49","fast food","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Saturday","9 AM to 7 PM","","11","59","queues","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Sunday","9 AM to 3 PM","","12","63","popcorn","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13","63","screen","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14","57","outing","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15","0","sewage","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
